id_transaction,id_date,id_hour,id_product,id_store,pos_transaction,id_promotion,sales_quantity,regular_unit_price,cost_unit_price,discount_unit_price,net_unit_price,extended_discount_price,extended_net_price,extended_cost_price,extended_gross_profit
6959,20250616,19,64,16,6959,1,1,624.0,499.20000000000005,0.0,624.0,0.0,624.0,499.20000000000005,124.79999999999995
6960,20250920,19,76,20,6960,1,1,608.0,407.36,0.0,608.0,0.0,608.0,407.36,200.64
6961,20250508,17,70,3,6961,1,1,412.0,300.76,0.0,412.0,0.0,412.0,300.76,111.24000000000001
6962,20251111,14,92,4,6962,1,1,535.0,347.75,0.0,535.0,0.0,535.0,347.75,187.25
6963,20251003,18,6,16,6963,1,1,467.0,275.53,0.0,467.0,0.0,467.0,275.53,191.47000000000003
6964,20251207,18,71,2,6964,1,1,558.0,362.7,0.0,558.0,0.0,558.0,362.7,195.3
6965,20250206,15,93,4,6965,3,2,672.0,504.0,336.0,336.0,672.0,672.0,1008.0,-336.0
6966,20251124,16,63,10,6966,1,1,312.0,240.24,0.0,312.0,0.0,312.0,240.24,71.75999999999999
6967,20250724,18,36,11,6967,1,1,482.0,294.02,0.0,482.0,0.0,482.0,294.02,187.98000000000002
6968,20251109,17,44,13,6968,1,1,502.0,321.28000000000003,0.0,502.0,0.0,502.0,321.28000000000003,180.71999999999997
6969,20251108,17,18,4,6969,1,1,837.0,284.58000000000004,0.0,837.0,0.0,837.0,284.58000000000004,552.42
6970,20250829,20,10,1,6970,1,2,204.0,106.08,0.0,204.0,0.0,408.0,212.16,195.84
6971,20250530,21,62,14,6971,1,1,514.0,215.88,0.0,514.0,0.0,514.0,215.88,298.12
6972,20251217,19,73,9,6972,1,1,557.0,272.93,0.0,557.0,0.0,557.0,272.93,284.07
6973,20250715,16,47,9,6973,1,1,346.0,235.28000000000003,0.0,346.0,0.0,346.0,235.28000000000003,110.71999999999997
6974,20250201,19,12,7,6974,3,2,512.0,302.08,256.0,256.0,512.0,512.0,604.16,-92.15999999999997
6975,20250423,15,47,1,6975,1,1,428.0,235.4,0.0,428.0,0.0,428.0,235.4,192.6
6976,20250807,20,58,16,6976,1,1,681.0,435.84000000000003,0.0,681.0,0.0,681.0,435.84000000000003,245.15999999999997
6977,20250915,21,50,11,6977,1,1,467.0,270.85999999999996,0.0,467.0,0.0,467.0,270.85999999999996,196.14000000000004
6978,20250315,18,39,19,6978,1,1,567.0,300.51,0.0,567.0,0.0,567.0,300.51,266.49
6979,20250311,19,81,14,6979,1,1,679.0,420.98,0.0,679.0,0.0,679.0,420.98,258.02
6980,20251208,19,45,9,6980,1,1,322.0,186.76,0.0,322.0,0.0,322.0,186.76,135.24
6981,20250329,16,8,3,6981,1,1,462.0,295.68,0.0,462.0,0.0,462.0,295.68,166.32
6982,20251005,17,13,9,6982,5,2,627.0,363.65999999999997,50.0,577.0,100.0,1154.0,727.3199999999999,426.68000000000006
6983,20251217,20,7,4,6983,1,1,476.0,247.52,0.0,476.0,0.0,476.0,247.52,228.48
6984,20250529,15,95,13,6984,1,1,354.0,194.70000000000002,0.0,354.0,0.0,354.0,194.70000000000002,159.29999999999998
6985,20250809,15,90,11,6985,1,1,792.0,475.2,0.0,792.0,0.0,792.0,475.2,316.8
6986,20250116,20,97,12,6986,1,1,442.0,207.73999999999998,0.0,442.0,0.0,442.0,207.73999999999998,234.26000000000002
6987,20251002,14,79,15,6987,1,1,579.0,243.17999999999998,0.0,579.0,0.0,579.0,243.17999999999998,335.82000000000005
6988,20250717,21,41,2,6988,1,1,553.0,337.33,0.0,553.0,0.0,553.0,337.33,215.67000000000002
6989,20250312,16,51,9,6989,1,2,690.0,462.3,0.0,690.0,0.0,1380.0,924.6,455.4
6990,20250825,15,41,16,6990,1,1,506.0,212.51999999999998,0.0,506.0,0.0,506.0,212.51999999999998,293.48
6991,20250301,14,55,19,6991,1,1,300.0,186.0,0.0,300.0,0.0,300.0,186.0,114.0
6992,20250812,16,60,13,6992,5,1,230.0,126.50000000000001,50.0,180.0,50.0,180.0,126.50000000000001,53.499999999999986
6993,20250810,16,4,20,6993,1,1,341.0,265.98,0.0,341.0,0.0,341.0,265.98,75.01999999999998
6994,20250509,14,46,20,6994,1,1,437.0,288.42,0.0,437.0,0.0,437.0,288.42,148.57999999999998
6995,20251102,19,26,2,6995,1,1,377.0,196.04000000000002,0.0,377.0,0.0,377.0,196.04000000000002,180.95999999999998
6996,20250504,11,43,12,6996,1,1,184.0,126.96,0.0,184.0,0.0,184.0,126.96,57.040000000000006
6997,20250425,15,5,1,6997,1,1,583.0,274.01,0.0,583.0,0.0,583.0,274.01,308.99
6998,20251203,19,96,11,6998,1,1,386.0,227.73999999999998,0.0,386.0,0.0,386.0,227.73999999999998,158.26000000000002
6999,20250629,12,14,20,6999,1,1,238.0,128.52,0.0,238.0,0.0,238.0,128.52,109.47999999999999
7000,20250106,17,100,9,7000,1,1,427.0,187.88,0.0,427.0,0.0,427.0,187.88,239.12
7001,20251202,14,42,17,7001,1,1,306.0,208.08,0.0,306.0,0.0,306.0,208.08,97.91999999999999
7002,20250110,11,81,16,7002,1,1,628.0,364.23999999999995,0.0,628.0,0.0,628.0,364.23999999999995,263.76000000000005
7003,20250113,15,91,10,7003,1,1,587.0,463.73,0.0,587.0,0.0,587.0,463.73,123.26999999999998
7004,20251102,17,24,10,7004,1,1,403.0,298.21999999999997,0.0,403.0,0.0,403.0,298.21999999999997,104.78000000000003
7005,20251104,15,75,14,7005,1,1,520.0,374.4,0.0,520.0,0.0,520.0,374.4,145.60000000000002
7006,20251019,18,41,17,7006,1,1,338.0,196.04,0.0,338.0,0.0,338.0,196.04,141.96
7007,20250802,20,24,17,7007,3,2,729.0,532.17,364.5,364.5,729.0,729.0,1064.34,-335.3399999999999
7008,20250918,19,3,5,7008,1,1,415.0,215.8,0.0,415.0,0.0,415.0,215.8,199.2
7009,20251029,14,62,10,7009,2,2,375.0,232.5,187.5,187.5,375.0,375.0,465.0,-90.0
7010,20250426,14,84,2,7010,1,2,409.0,261.76,0.0,409.0,0.0,818.0,523.52,294.48
7011,20250310,14,28,9,7011,1,1,390.0,245.7,0.0,390.0,0.0,390.0,245.7,144.3
7012,20251101,12,19,12,7012,1,1,431.0,340.49,0.0,431.0,0.0,431.0,340.49,90.50999999999999
7013,20250407,17,22,7,7013,1,1,356.0,213.6,0.0,356.0,0.0,356.0,213.6,142.4
7014,20250124,20,69,14,7014,1,1,382.0,198.64000000000001,0.0,382.0,0.0,382.0,198.64000000000001,183.35999999999999
7015,20250920,16,39,14,7015,1,2,377.0,263.9,0.0,377.0,0.0,754.0,527.8,226.20000000000005
7017,20250616,15,4,1,7017,1,1,437.0,288.42,0.0,437.0,0.0,437.0,288.42,148.57999999999998
7018,20251002,14,49,20,7018,1,1,445.0,342.65000000000003,0.0,445.0,0.0,445.0,342.65000000000003,102.34999999999997
7019,20251030,19,46,5,7019,1,1,656.0,406.71999999999997,0.0,656.0,0.0,656.0,406.71999999999997,249.28000000000003
7020,20251204,18,43,16,7020,1,1,541.0,324.59999999999997,0.0,541.0,0.0,541.0,324.59999999999997,216.40000000000003
7021,20250102,14,56,7,7021,1,1,537.0,268.5,0.0,537.0,0.0,537.0,268.5,268.5
7022,20251129,16,96,12,7022,1,1,450.0,319.5,0.0,450.0,0.0,450.0,319.5,130.5
7023,20250527,14,38,14,7023,1,1,597.0,220.89,0.0,597.0,0.0,597.0,220.89,376.11
7024,20251012,15,60,16,7024,1,1,543.0,282.36,0.0,543.0,0.0,543.0,282.36,260.64
7025,20250529,15,16,3,7025,1,1,813.0,552.84,0.0,813.0,0.0,813.0,552.84,260.15999999999997
7026,20250924,15,68,3,7026,1,1,517.0,274.01,0.0,517.0,0.0,517.0,274.01,242.99
7027,20250719,15,63,11,7027,1,1,128.0,66.56,0.0,128.0,0.0,128.0,66.56,61.44
7028,20250820,11,44,3,7028,1,1,605.0,417.45,0.0,605.0,0.0,605.0,417.45,187.55
7029,20250504,12,60,6,7029,1,1,364.0,229.32,0.0,364.0,0.0,364.0,229.32,134.68
7030,20250213,12,18,7,7030,1,1,472.0,259.6,0.0,472.0,0.0,472.0,259.6,212.39999999999998
7031,20250406,15,28,3,7031,1,1,472.0,287.92,0.0,472.0,0.0,472.0,287.92,184.07999999999998
7032,20250206,17,61,3,7032,3,2,498.0,298.8,249.0,249.0,498.0,498.0,597.6,-99.60000000000002
7033,20250524,14,11,11,7033,1,1,290.0,159.5,0.0,290.0,0.0,290.0,159.5,130.5
7034,20250211,19,94,16,7034,1,2,465.0,190.64999999999998,0.0,465.0,0.0,930.0,381.29999999999995,548.7
7035,20251016,15,31,2,7035,1,1,494.0,242.06,0.0,494.0,0.0,494.0,242.06,251.94
7036,20250313,17,45,17,7036,1,1,668.0,514.36,0.0,668.0,0.0,668.0,514.36,153.64
7037,20250913,21,81,20,7037,1,1,392.0,196.0,0.0,392.0,0.0,392.0,196.0,196.0
7038,20250112,12,54,16,7038,1,1,619.0,321.88,0.0,619.0,0.0,619.0,321.88,297.12
7039,20251008,17,14,17,7039,1,1,584.0,402.96,0.0,584.0,0.0,584.0,402.96,181.04000000000002
7040,20251207,13,4,20,7040,1,1,624.0,336.96000000000004,0.0,624.0,0.0,624.0,336.96000000000004,287.03999999999996
7042,20251023,17,66,16,7042,3,2,500.0,275.0,250.0,250.0,500.0,500.0,550.0,-50.0
7043,20250418,16,53,4,7043,6,1,712.0,384.48,50.0,662.0,50.0,662.0,384.48,277.52
7044,20250117,19,48,15,7044,1,1,530.0,291.5,0.0,530.0,0.0,530.0,291.5,238.5
7045,20251018,12,52,15,7045,1,1,642.0,436.56000000000006,0.0,642.0,0.0,642.0,436.56000000000006,205.43999999999994
7046,20251218,18,47,20,7046,1,1,578.0,341.02,0.0,578.0,0.0,578.0,341.02,236.98000000000002
7047,20250713,21,44,3,7047,1,1,417.0,254.37,0.0,417.0,0.0,417.0,254.37,162.63
7048,20250325,16,67,17,7048,1,1,567.0,368.55,0.0,567.0,0.0,567.0,368.55,198.45
7049,20250724,18,92,9,7049,1,2,647.0,297.62,0.0,647.0,0.0,1294.0,595.24,698.76
7050,20250512,16,61,3,7050,3,2,304.0,145.92,152.0,152.0,304.0,304.0,291.84,12.160000000000025
7051,20250930,18,61,20,7051,1,1,419.0,276.54,0.0,419.0,0.0,419.0,276.54,142.45999999999998
7052,20251111,17,47,5,7052,1,1,684.0,362.52000000000004,0.0,684.0,0.0,684.0,362.52000000000004,321.47999999999996
7053,20250704,21,83,9,7053,1,1,651.0,371.07,0.0,651.0,0.0,651.0,371.07,279.93
7054,20250831,15,14,9,7054,1,1,429.0,261.69,0.0,429.0,0.0,429.0,261.69,167.31
7055,20250927,15,22,11,7055,1,1,739.0,413.84000000000003,0.0,739.0,0.0,739.0,413.84000000000003,325.15999999999997
7056,20250405,19,1,20,7056,1,1,478.0,224.66,0.0,478.0,0.0,478.0,224.66,253.34
7057,20250207,15,60,9,7057,1,1,422.0,308.06,0.0,422.0,0.0,422.0,308.06,113.94
7058,20250825,18,19,14,7058,1,1,296.0,139.12,0.0,296.0,0.0,296.0,139.12,156.88
7059,20250903,15,73,11,7059,1,1,386.0,281.78,0.0,386.0,0.0,386.0,281.78,104.22000000000003
7060,20250128,17,84,20,7060,1,1,529.0,269.79,0.0,529.0,0.0,529.0,269.79,259.21
7061,20251115,13,72,5,7061,6,2,487.0,180.19,50.0,437.0,100.0,874.0,360.38,513.62
7062,20251013,16,83,12,7062,1,1,689.0,289.38,0.0,689.0,0.0,689.0,289.38,399.62
7063,20250429,15,45,3,7063,6,1,662.0,383.96,50.0,612.0,50.0,612.0,383.96,228.04000000000002
7064,20250921,17,91,13,7064,5,1,821.0,476.17999999999995,50.0,771.0,50.0,771.0,476.17999999999995,294.82000000000005
7065,20251018,14,65,14,7065,1,1,504.0,282.24,0.0,504.0,0.0,504.0,282.24,221.76
7066,20250624,18,70,4,7066,1,1,621.0,291.87,0.0,621.0,0.0,621.0,291.87,329.13
7067,20251227,19,18,11,7067,1,1,520.0,327.6,0.0,520.0,0.0,520.0,327.6,192.39999999999998
7068,20250219,17,94,4,7068,1,1,365.0,160.6,0.0,365.0,0.0,365.0,160.6,204.4
7069,20250909,20,71,9,7069,1,1,451.0,297.66,0.0,451.0,0.0,451.0,297.66,153.33999999999997
7070,20250830,12,1,9,7070,2,2,542.0,363.14000000000004,271.0,271.0,542.0,542.0,726.2800000000001,-184.2800000000001
7071,20250928,17,81,18,7071,1,1,564.0,287.64,0.0,564.0,0.0,564.0,287.64,276.36
7072,20250317,11,33,7,7072,1,1,532.0,340.48,0.0,532.0,0.0,532.0,340.48,191.51999999999998
7073,20251012,18,61,16,7073,1,1,442.0,229.84,0.0,442.0,0.0,442.0,229.84,212.16
7074,20250210,17,47,2,7074,1,1,360.0,262.8,0.0,360.0,0.0,360.0,262.8,97.19999999999999
7075,20251115,12,8,7,7075,1,1,610.0,176.89999999999998,0.0,610.0,0.0,610.0,176.89999999999998,433.1
7076,20250705,12,7,12,7076,1,1,410.0,225.50000000000003,0.0,410.0,0.0,410.0,225.50000000000003,184.49999999999997
7077,20251106,11,22,3,7077,1,1,506.0,207.45999999999998,0.0,506.0,0.0,506.0,207.45999999999998,298.54
7078,20250602,20,85,5,7078,1,1,549.0,340.38,0.0,549.0,0.0,549.0,340.38,208.62
7079,20251122,17,22,7,7079,1,2,449.0,246.95000000000002,0.0,449.0,0.0,898.0,493.90000000000003,404.09999999999997
7080,20250525,13,69,7,7080,1,1,576.0,362.88,0.0,576.0,0.0,576.0,362.88,213.12
7082,20250509,18,57,3,7082,1,1,438.0,302.21999999999997,0.0,438.0,0.0,438.0,302.21999999999997,135.78000000000003
7083,20250130,14,15,3,7083,2,2,618.0,407.88,309.0,309.0,618.0,618.0,815.76,-197.76
7084,20250820,15,10,8,7084,1,2,642.0,346.68,0.0,642.0,0.0,1284.0,693.36,590.64
7085,20251121,17,42,11,7085,1,1,668.0,501.0,0.0,668.0,0.0,668.0,501.0,167.0
7086,20250930,14,37,16,7086,1,1,420.0,285.6,0.0,420.0,0.0,420.0,285.6,134.39999999999998
7087,20250518,18,93,3,7087,1,1,618.0,284.28000000000003,0.0,618.0,0.0,618.0,284.28000000000003,333.71999999999997
7088,20251106,20,4,11,7088,1,1,669.0,481.68,0.0,669.0,0.0,669.0,481.68,187.32
7089,20250501,19,20,5,7089,1,1,683.0,430.29,0.0,683.0,0.0,683.0,430.29,252.70999999999998
7090,20250422,17,47,5,7090,1,1,490.0,289.09999999999997,0.0,490.0,0.0,490.0,289.09999999999997,200.90000000000003
7092,20251129,18,13,10,7092,1,1,342.0,212.04,0.0,342.0,0.0,342.0,212.04,129.96
7093,20250910,17,65,2,7093,4,2,634.0,450.14,317.0,317.0,634.0,634.0,900.28,-266.28
7094,20250525,13,69,4,7094,1,1,582.0,407.4,0.0,582.0,0.0,582.0,407.4,174.60000000000002
7095,20250125,21,95,2,7095,1,1,529.0,259.21,0.0,529.0,0.0,529.0,259.21,269.79
7096,20250401,17,65,4,7096,5,1,504.0,272.16,50.0,454.0,50.0,454.0,272.16,181.83999999999997
7097,20250402,17,87,11,7097,1,1,378.0,226.79999999999998,0.0,378.0,0.0,378.0,226.79999999999998,151.20000000000002
7098,20250707,18,92,14,7098,1,1,331.0,201.91,0.0,331.0,0.0,331.0,201.91,129.09
7099,20250326,17,24,19,7099,1,1,529.0,333.27,0.0,529.0,0.0,529.0,333.27,195.73000000000002
7100,20251104,19,29,20,7100,1,1,601.0,324.54,0.0,601.0,0.0,601.0,324.54,276.46
7101,20250731,14,92,20,7101,1,1,632.0,322.32,0.0,632.0,0.0,632.0,322.32,309.68
7102,20250414,18,13,8,7102,1,1,573.0,297.96000000000004,0.0,573.0,0.0,573.0,297.96000000000004,275.03999999999996
7103,20251205,11,81,10,7103,1,1,419.0,255.59,0.0,419.0,0.0,419.0,255.59,163.41
7104,20250603,15,35,7,7104,1,1,523.0,319.03,0.0,523.0,0.0,523.0,319.03,203.97000000000003
7105,20250708,19,46,2,7105,1,2,564.0,293.28000000000003,0.0,564.0,0.0,1128.0,586.5600000000001,541.4399999999999
7106,20250720,14,36,14,7106,6,1,391.0,250.24,50.0,341.0,50.0,341.0,250.24,90.75999999999999
7107,20250221,14,72,4,7107,1,1,570.0,364.8,0.0,570.0,0.0,570.0,364.8,205.2
7108,20251206,19,50,19,7108,1,1,325.0,227.49999999999997,0.0,325.0,0.0,325.0,227.49999999999997,97.50000000000003
7109,20251005,15,23,3,7109,1,1,495.0,400.95000000000005,0.0,495.0,0.0,495.0,400.95000000000005,94.04999999999995
7110,20250709,11,96,4,7110,1,1,252.0,161.28,0.0,252.0,0.0,252.0,161.28,90.72
7111,20250331,17,46,13,7111,1,1,326.0,195.6,0.0,326.0,0.0,326.0,195.6,130.4
7112,20251120,18,54,5,7112,3,2,598.0,346.84,299.0,299.0,598.0,598.0,693.68,-95.67999999999995
7113,20251219,11,73,9,7113,1,1,261.0,133.11,0.0,261.0,0.0,261.0,133.11,127.88999999999999
7114,20250126,17,33,9,7114,1,1,597.0,405.96000000000004,0.0,597.0,0.0,597.0,405.96000000000004,191.03999999999996
7115,20250718,19,19,16,7115,1,1,367.0,201.85000000000002,0.0,367.0,0.0,367.0,201.85000000000002,165.14999999999998
7116,20251029,14,47,17,7116,1,1,480.0,249.60000000000002,0.0,480.0,0.0,480.0,249.60000000000002,230.39999999999998
7117,20250509,17,49,15,7117,1,1,632.0,429.76000000000005,0.0,632.0,0.0,632.0,429.76000000000005,202.23999999999995
7118,20251202,18,49,17,7118,1,1,244.0,190.32,0.0,244.0,0.0,244.0,190.32,53.68000000000001
7119,20251020,18,9,7,7119,1,1,545.0,277.95,0.0,545.0,0.0,545.0,277.95,267.05
7120,20250713,16,40,13,7120,1,1,549.0,345.87,0.0,549.0,0.0,549.0,345.87,203.13
7121,20251119,18,78,9,7121,1,1,413.0,243.67,0.0,413.0,0.0,413.0,243.67,169.33
7122,20250825,12,99,10,7122,1,1,575.0,356.5,0.0,575.0,0.0,575.0,356.5,218.5
7123,20250905,19,53,10,7123,1,1,701.0,364.52000000000004,0.0,701.0,0.0,701.0,364.52000000000004,336.47999999999996
7124,20251007,13,39,17,7124,1,1,524.0,246.27999999999997,0.0,524.0,0.0,524.0,246.27999999999997,277.72
7125,20250809,13,64,17,7125,1,1,591.0,407.78999999999996,0.0,591.0,0.0,591.0,407.78999999999996,183.21000000000004
7126,20250322,17,100,14,7126,1,1,174.0,106.14,0.0,174.0,0.0,174.0,106.14,67.86
7127,20250409,15,69,20,7127,1,1,554.0,376.72,0.0,554.0,0.0,554.0,376.72,177.27999999999997
7128,20251217,17,6,10,7128,1,1,548.0,312.35999999999996,0.0,548.0,0.0,548.0,312.35999999999996,235.64000000000004
7129,20250723,18,98,7,7129,1,1,556.0,289.12,0.0,556.0,0.0,556.0,289.12,266.88
7130,20250714,18,50,20,7130,1,1,540.0,237.6,0.0,540.0,0.0,540.0,237.6,302.4
7131,20250426,17,20,13,7131,1,1,360.0,201.60000000000002,0.0,360.0,0.0,360.0,201.60000000000002,158.39999999999998
7132,20251224,12,88,17,7132,1,1,419.0,196.92999999999998,0.0,419.0,0.0,419.0,196.92999999999998,222.07000000000002
7133,20250301,17,25,17,7133,1,1,336.0,117.6,0.0,336.0,0.0,336.0,117.6,218.4
7134,20250715,13,97,4,7134,1,1,582.0,355.02,0.0,582.0,0.0,582.0,355.02,226.98000000000002
7135,20251017,14,35,12,7135,1,1,501.0,260.52,0.0,501.0,0.0,501.0,260.52,240.48000000000002
7136,20250605,20,33,14,7136,2,2,686.0,459.62,343.0,343.0,686.0,686.0,919.24,-233.24
7137,20250428,18,72,15,7137,1,1,460.0,354.2,0.0,460.0,0.0,460.0,354.2,105.80000000000001
7139,20250706,19,64,11,7139,1,1,329.0,207.27,0.0,329.0,0.0,329.0,207.27,121.72999999999999
7141,20250116,19,68,16,7141,1,1,469.0,300.16,0.0,469.0,0.0,469.0,300.16,168.83999999999997
7142,20250511,20,53,17,7142,1,1,584.0,408.79999999999995,0.0,584.0,0.0,584.0,408.79999999999995,175.20000000000005
7143,20251102,19,98,3,7143,1,1,217.0,104.16,0.0,217.0,0.0,217.0,104.16,112.84
7144,20250123,17,71,9,7144,1,1,691.0,449.15000000000003,0.0,691.0,0.0,691.0,449.15000000000003,241.84999999999997
7145,20251229,12,55,7,7145,1,1,296.0,251.6,0.0,296.0,0.0,296.0,251.6,44.400000000000006
7146,20250405,17,13,18,7146,5,1,605.0,320.65000000000003,50.0,555.0,50.0,555.0,320.65000000000003,234.34999999999997
7147,20250916,17,32,14,7147,1,1,277.0,157.89,0.0,277.0,0.0,277.0,157.89,119.11000000000001
7148,20250619,15,58,11,7148,1,1,462.0,272.58,0.0,462.0,0.0,462.0,272.58,189.42000000000002
7149,20250914,16,57,13,7149,1,1,460.0,340.4,0.0,460.0,0.0,460.0,340.4,119.60000000000002
7150,20250526,15,20,17,7150,1,2,377.0,252.59,0.0,377.0,0.0,754.0,505.18,248.82
7151,20251127,11,82,14,7151,1,1,530.0,328.6,0.0,530.0,0.0,530.0,328.6,201.39999999999998
7152,20251205,11,17,20,7152,1,1,406.0,251.72,0.0,406.0,0.0,406.0,251.72,154.28
7153,20250506,19,4,7,7153,1,1,503.0,357.13,0.0,503.0,0.0,503.0,357.13,145.87
7154,20251105,12,27,20,7154,1,1,685.0,486.34999999999997,0.0,685.0,0.0,685.0,486.34999999999997,198.65000000000003
7155,20250419,16,51,13,7155,1,1,647.0,310.56,0.0,647.0,0.0,647.0,310.56,336.44
7156,20250411,18,68,15,7156,1,1,456.0,282.71999999999997,0.0,456.0,0.0,456.0,282.71999999999997,173.28000000000003
7157,20250126,19,58,20,7157,1,1,753.0,429.21,0.0,753.0,0.0,753.0,429.21,323.79
7158,20250612,16,64,6,7158,1,2,341.0,167.09,0.0,341.0,0.0,682.0,334.18,347.82
7159,20250126,17,45,9,7159,3,2,369.0,280.44,184.5,184.5,369.0,369.0,560.88,-191.88
7160,20250423,13,10,5,7160,1,1,495.0,267.3,0.0,495.0,0.0,495.0,267.3,227.7
7161,20250104,14,49,10,7161,1,1,392.0,246.96,0.0,392.0,0.0,392.0,246.96,145.04
7162,20250418,19,55,11,7162,1,1,258.0,159.96,0.0,258.0,0.0,258.0,159.96,98.03999999999999
7163,20250401,16,23,16,7163,1,1,246.0,172.2,0.0,246.0,0.0,246.0,172.2,73.80000000000001
7164,20251211,14,21,2,7164,1,1,645.0,393.45,0.0,645.0,0.0,645.0,393.45,251.55
7165,20250520,19,39,20,7165,1,1,290.0,211.7,0.0,290.0,0.0,290.0,211.7,78.30000000000001
7167,20250503,18,93,19,7167,1,1,515.0,345.05,0.0,515.0,0.0,515.0,345.05,169.95
7168,20250914,12,43,9,7168,1,1,468.0,271.44,0.0,468.0,0.0,468.0,271.44,196.56
7169,20251025,20,82,7,7169,1,1,534.0,288.36,0.0,534.0,0.0,534.0,288.36,245.64
7170,20250324,16,38,6,7170,1,2,533.0,346.45,0.0,533.0,0.0,1066.0,692.9,373.1
7171,20250723,18,4,14,7171,1,1,518.0,233.1,0.0,518.0,0.0,518.0,233.1,284.9
7172,20250610,18,27,12,7172,3,2,135.0,81.0,67.5,67.5,135.0,135.0,162.0,-27.0
7173,20250713,17,34,20,7173,3,2,601.0,300.5,300.5,300.5,601.0,601.0,601.0,0.0
7174,20250630,21,13,12,7174,1,1,243.0,162.81,0.0,243.0,0.0,243.0,162.81,80.19
7175,20250814,17,23,11,7175,6,1,546.0,338.52,50.0,496.0,50.0,496.0,338.52,157.48000000000002
7176,20250610,20,91,3,7176,1,1,418.0,259.16,0.0,418.0,0.0,418.0,259.16,158.83999999999997
7177,20250908,19,16,19,7177,1,1,707.0,417.13,0.0,707.0,0.0,707.0,417.13,289.87
7178,20250107,19,70,7,7178,1,1,512.0,286.72,0.0,512.0,0.0,512.0,286.72,225.27999999999997
7179,20251022,14,15,13,7179,1,1,325.0,211.25,0.0,325.0,0.0,325.0,211.25,113.75
7180,20251027,11,16,2,7180,5,2,290.0,217.5,50.0,240.0,100.0,480.0,435.0,45.0
7181,20250527,20,37,20,7181,1,1,568.0,357.84,0.0,568.0,0.0,568.0,357.84,210.16000000000003
7182,20251111,16,88,17,7182,1,1,389.0,225.61999999999998,0.0,389.0,0.0,389.0,225.61999999999998,163.38000000000002
7183,20250703,14,45,6,7183,3,2,415.0,199.2,207.5,207.5,415.0,415.0,398.4,16.600000000000023
7184,20250303,19,53,14,7184,1,1,242.0,198.44,0.0,242.0,0.0,242.0,198.44,43.56
7185,20250815,17,84,20,7185,3,2,656.0,367.36,328.0,328.0,656.0,656.0,734.72,-78.72000000000003
7186,20250204,18,21,7,7186,1,1,756.0,476.28000000000003,0.0,756.0,0.0,756.0,476.28000000000003,279.71999999999997
7187,20250208,18,31,17,7187,1,2,623.0,461.02,0.0,623.0,0.0,1246.0,922.04,323.96000000000004
7188,20250525,17,11,4,7188,1,1,613.0,355.53999999999996,0.0,613.0,0.0,613.0,355.53999999999996,257.46000000000004
7189,20250428,15,3,11,7189,1,1,422.0,227.88000000000002,0.0,422.0,0.0,422.0,227.88000000000002,194.11999999999998
7190,20251115,19,8,17,7190,3,2,405.0,287.55,202.5,202.5,405.0,405.0,575.1,-170.10000000000002
7191,20250712,17,5,13,7191,1,1,264.0,139.92000000000002,0.0,264.0,0.0,264.0,139.92000000000002,124.07999999999998
7192,20250615,12,4,7,7192,1,1,443.0,296.81,0.0,443.0,0.0,443.0,296.81,146.19
7193,20250930,17,84,9,7193,1,1,520.0,358.79999999999995,0.0,520.0,0.0,520.0,358.79999999999995,161.20000000000005
7194,20250222,18,44,19,7194,1,1,568.0,284.0,0.0,568.0,0.0,568.0,284.0,284.0
7195,20250506,16,38,20,7195,1,1,371.0,248.57000000000002,0.0,371.0,0.0,371.0,248.57000000000002,122.42999999999998
7196,20250703,11,29,17,7196,1,1,345.0,224.25,0.0,345.0,0.0,345.0,224.25,120.75
7197,20251119,15,49,9,7197,1,1,747.0,537.84,0.0,747.0,0.0,747.0,537.84,209.15999999999997
7198,20251003,18,8,16,7198,1,1,155.0,85.25,0.0,155.0,0.0,155.0,85.25,69.75
7199,20250918,20,54,11,7199,1,1,481.0,254.93,0.0,481.0,0.0,481.0,254.93,226.07
7200,20250727,16,64,15,7200,1,1,695.0,549.0500000000001,0.0,695.0,0.0,695.0,549.0500000000001,145.94999999999993
7201,20250428,18,51,16,7201,1,1,563.0,365.95,0.0,563.0,0.0,563.0,365.95,197.05
7202,20250307,14,52,19,7202,3,2,405.0,238.95,202.5,202.5,405.0,405.0,477.9,-72.89999999999998
7203,20250121,11,38,3,7203,1,1,539.0,307.22999999999996,0.0,539.0,0.0,539.0,307.22999999999996,231.77000000000004
7204,20251209,16,49,11,7204,1,1,501.0,265.53000000000003,0.0,501.0,0.0,501.0,265.53000000000003,235.46999999999997
7205,20250424,11,56,17,7205,1,1,559.0,307.45000000000005,0.0,559.0,0.0,559.0,307.45000000000005,251.54999999999995
7206,20251111,19,32,3,7206,1,1,536.0,326.96,0.0,536.0,0.0,536.0,326.96,209.04000000000002
7207,20250404,19,11,16,7207,1,1,546.0,333.06,0.0,546.0,0.0,546.0,333.06,212.94
7208,20251026,18,60,19,7208,1,1,723.0,455.49,0.0,723.0,0.0,723.0,455.49,267.51
7209,20250815,14,36,5,7209,1,1,460.0,257.6,0.0,460.0,0.0,460.0,257.6,202.39999999999998
7210,20250614,18,66,10,7210,1,1,501.0,295.59,0.0,501.0,0.0,501.0,295.59,205.41000000000003
7211,20250505,12,44,4,7211,1,1,518.0,321.16,0.0,518.0,0.0,518.0,321.16,196.83999999999997
